,Unnamed: 0,level_0,timestamp,device,metric,value,Consumption by hour
2194,2194,2,2023-10-08 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2195,2195,2,2023-10-08 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2196,2196,2,2023-10-08 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2197,2197,2,2023-10-08 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2198,2198,2,2023-10-08 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2199,2199,2,2023-10-08 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2200,2200,2,2023-10-08 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2201,2201,2,2023-10-09 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2202,2202,2,2023-10-09 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2203,2203,2,2023-10-09 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2204,2204,2,2023-10-09 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2205,2205,2,2023-10-09 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2206,2206,2,2023-10-09 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2207,2207,2,2023-10-09 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2208,2208,2,2023-10-09 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2209,2209,2,2023-10-09 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3419.0,1.0
2210,2210,2,2023-10-09 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3424.0,5.0
2211,2211,2,2023-10-09 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3426.0,2.0
2212,2212,2,2023-10-09 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3432.0,6.0
2213,2213,2,2023-10-09 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3437.0,5.0
2214,2214,2,2023-10-09 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3440.0,3.0
2215,2215,2,2023-10-09 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3442.0,2.0
2216,2216,2,2023-10-09 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3449.0,7.0
2217,2217,2,2023-10-09 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3456.0,7.0
2218,2218,2,2023-10-09 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3459.0,3.0
2219,2219,2,2023-10-09 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3463.0,4.0
2220,2220,2,2023-10-09 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3465.0,2.0
2221,2221,2,2023-10-09 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3466.0,1.0
2222,2222,2,2023-10-09 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3466.0,0.0
2223,2223,2,2023-10-09 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3467.0,1.0
2224,2224,2,2023-10-09 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3467.0,0.0
2225,2225,2,2023-10-10 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,2.0
2226,2226,2,2023-10-10 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2227,2227,2,2023-10-10 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2228,2228,2,2023-10-10 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2229,2229,2,2023-10-10 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2230,2230,2,2023-10-10 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3470.0,1.0
2231,2231,2,2023-10-10 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3473.0,3.0
2232,2232,2,2023-10-10 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3473.0,0.0
2233,2233,2,2023-10-10 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3476.0,3.0
2234,2234,2,2023-10-10 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3483.0,7.0
2235,2235,2,2023-10-10 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3490.0,7.0
2236,2236,2,2023-10-10 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3493.0,3.0
2237,2237,2,2023-10-10 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3498.0,5.0
2238,2238,2,2023-10-10 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3504.0,6.0
2239,2239,2,2023-10-10 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3508.0,4.0
2240,2240,2,2023-10-10 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3513.0,5.0
2241,2241,2,2023-10-10 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3523.0,10.0
2242,2242,2,2023-10-10 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3530.0,7.0
2243,2243,2,2023-10-10 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3530.0,0.0
2244,2244,2,2023-10-10 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3530.0,0.0
2245,2245,2,2023-10-10 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,1.0
2246,2246,2,2023-10-10 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2247,2247,2,2023-10-10 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2248,2248,2,2023-10-10 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2249,2249,2,2023-10-11 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2250,2250,2,2023-10-11 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2251,2251,2,2023-10-11 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2252,2252,2,2023-10-11 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2253,2253,2,2023-10-11 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2254,2254,2,2023-10-11 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2255,2255,2,2023-10-11 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2256,2256,2,2023-10-11 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3537.0,6.0
2257,2257,2,2023-10-11 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3542.0,5.0
2258,2258,2,2023-10-11 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3545.0,3.0
2259,2259,2,2023-10-11 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3548.0,3.0
2260,2260,2,2023-10-11 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3554.0,6.0
2261,2261,2,2023-10-11 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3557.0,3.0
2262,2262,2,2023-10-11 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3562.0,5.0
2263,2263,2,2023-10-11 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3564.0,2.0
2264,2264,2,2023-10-11 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3570.0,6.0
2265,2265,2,2023-10-11 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3574.0,4.0
2266,2266,2,2023-10-11 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3577.0,3.0
2267,2267,2,2023-10-11 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3580.0,3.0
2268,2268,2,2023-10-11 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3581.0,1.0
2269,2269,2,2023-10-11 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3581.0,0.0
2270,2270,2,2023-10-11 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3581.0,0.0
2271,2271,2,2023-10-11 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3582.0,1.0
2272,2272,2,2023-10-11 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3582.0,0.0
2273,2273,2,2023-10-12 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3583.0,1.0
2274,2274,2,2023-10-12 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3583.0,0.0
2275,2275,2,2023-10-12 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3583.0,0.0
2276,2276,2,2023-10-12 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3584.0,1.0
2277,2277,2,2023-10-12 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3584.0,0.0
2278,2278,2,2023-10-12 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3584.0,0.0
2279,2279,2,2023-10-12 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3587.0,3.0
2280,2280,2,2023-10-12 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,2.0
2281,2281,2,2023-10-12 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,0.0
2282,2282,2,2023-10-12 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,0.0
2283,2283,2,2023-10-12 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,0.0
2284,2284,2,2023-10-12 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3591.0,2.0
2285,2285,2,2023-10-12 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3592.0,1.0
2286,2286,2,2023-10-12 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3592.0,0.0
2287,2287,2,2023-10-12 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3593.0,1.0
2288,2288,2,2023-10-12 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3594.0,1.0
2289,2289,2,2023-10-12 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3595.0,1.0
2290,2290,2,2023-10-12 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3596.0,1.0
2291,2291,2,2023-10-12 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3597.0,1.0
2292,2292,2,2023-10-12 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3598.0,1.0
2293,2293,2,2023-10-12 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3598.0,0.0
2294,2294,2,2023-10-12 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3598.0,0.0
2295,2295,2,2023-10-12 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3598.0,0.0
2296,2296,2,2023-10-12 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,1.0
2297,2297,2,2023-10-13 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2298,2298,2,2023-10-13 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2299,2299,2,2023-10-13 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2300,2300,2,2023-10-13 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2301,2301,2,2023-10-13 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2302,2302,2,2023-10-13 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2303,2303,2,2023-10-13 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2304,2304,2,2023-10-13 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2305,2305,2,2023-10-13 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3599.0,0.0
2306,2306,2,2023-10-13 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3600.0,1.0
2307,2307,2,2023-10-13 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3604.0,4.0
2308,2308,2,2023-10-13 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3608.0,4.0
2309,2309,2,2023-10-13 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3613.0,5.0
2310,2310,2,2023-10-13 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3619.0,6.0
2311,2311,2,2023-10-13 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3622.0,3.0
2312,2312,2,2023-10-13 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3626.0,4.0
2313,2313,2,2023-10-13 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3631.0,5.0
2314,2314,2,2023-10-13 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3639.0,8.0
2315,2315,2,2023-10-13 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3640.0,1.0
2316,2316,2,2023-10-13 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3640.0,0.0
2317,2317,2,2023-10-13 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3644.0,4.0
2318,2318,2,2023-10-13 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3644.0,0.0
2319,2319,2,2023-10-13 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3645.0,1.0
2320,2320,2,2023-10-13 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3645.0,0.0
2321,2321,2,2023-10-14 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3646.0,1.0
2322,2322,2,2023-10-14 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3646.0,0.0
2323,2323,2,2023-10-14 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3646.0,0.0
2324,2324,2,2023-10-14 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3647.0,1.0
2325,2325,2,2023-10-14 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3647.0,0.0
2326,2326,2,2023-10-14 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3648.0,1.0
2327,2327,2,2023-10-14 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3650.0,2.0
2328,2328,2,2023-10-14 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3650.0,0.0
2329,2329,2,2023-10-14 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3651.0,1.0
2330,2330,2,2023-10-14 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3651.0,0.0
2331,2331,2,2023-10-14 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3651.0,0.0
2332,2332,2,2023-10-14 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3652.0,1.0
2333,2333,2,2023-10-14 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3652.0,0.0
2334,2334,2,2023-10-14 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3652.0,0.0
2335,2335,2,2023-10-14 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3652.0,0.0
2336,2336,2,2023-10-14 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3654.0,2.0
2337,2337,2,2023-10-14 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3654.0,0.0
2338,2338,2,2023-10-14 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3654.0,0.0
2339,2339,2,2023-10-14 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3654.0,0.0
2340,2340,2,2023-10-14 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3654.0,0.0
2341,2341,2,2023-10-14 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3655.0,1.0
2342,2342,2,2023-10-14 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3655.0,0.0
2343,2343,2,2023-10-14 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3655.0,0.0
2344,2344,2,2023-10-14 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3662.0,7.0
2345,2345,2,2023-10-15 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3662.0,0.0
2346,2346,2,2023-10-15 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3662.0,0.0
2347,2347,2,2023-10-15 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3662.0,0.0
2348,2348,2,2023-10-15 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3662.0,0.0
2349,2349,2,2023-10-15 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,1.0
2350,2350,2,2023-10-15 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2351,2351,2,2023-10-15 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2352,2352,2,2023-10-15 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2353,2353,2,2023-10-15 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2354,2354,2,2023-10-15 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2355,2355,2,2023-10-15 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2356,2356,2,2023-10-15 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2357,2357,2,2023-10-15 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2358,2358,2,2023-10-15 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2359,2359,2,2023-10-15 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2360,2360,2,2023-10-15 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2361,2361,2,2023-10-15 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2362,2362,2,2023-10-15 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2363,2363,2,2023-10-15 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3663.0,0.0
2364,2364,2,2023-10-15 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3666.0,3.0
2365,2365,2,2023-10-15 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3666.0,0.0
2366,2366,2,2023-10-15 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3667.0,1.0
2367,2367,2,2023-10-15 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3667.0,0.0
2368,2368,2,2023-10-15 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3668.0,1.0
2369,2369,2,2023-10-16 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3670.0,2.0
2370,2370,2,2023-10-16 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3670.0,0.0
2371,2371,2,2023-10-16 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3670.0,0.0
2372,2372,2,2023-10-16 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3674.0,4.0
2373,2373,2,2023-10-16 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3674.0,0.0
2374,2374,2,2023-10-16 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3675.0,1.0
2375,2375,2,2023-10-16 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3677.0,2.0
2376,2376,2,2023-10-16 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3678.0,1.0
2377,2377,2,2023-10-16 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3688.0,10.0
2378,2378,2,2023-10-16 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3688.0,0.0
2379,2379,2,2023-10-16 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3693.0,5.0
2380,2380,2,2023-10-16 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3704.0,11.0
2381,2381,2,2023-10-16 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3706.0,2.0
2382,2382,2,2023-10-16 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3709.0,3.0
2383,2383,2,2023-10-16 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3713.0,4.0
2384,2384,2,2023-10-16 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3716.0,3.0
2385,2385,2,2023-10-16 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3718.0,2.0
2386,2386,2,2023-10-16 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3723.0,5.0
2387,2387,2,2023-10-16 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3729.0,6.0
2388,2388,2,2023-10-16 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3730.0,1.0
2389,2389,2,2023-10-16 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3730.0,0.0
2390,2390,2,2023-10-16 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3730.0,0.0
2391,2391,2,2023-10-16 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3732.0,2.0
2392,2392,2,2023-10-16 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3732.0,0.0
2393,2393,2,2023-10-17 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3732.0,0.0
2394,2394,2,2023-10-17 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3732.0,0.0
2395,2395,2,2023-10-17 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3732.0,0.0
2396,2396,2,2023-10-17 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3732.0,0.0
2397,2397,2,2023-10-17 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3732.0,0.0
2398,2398,2,2023-10-17 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3733.0,1.0
2399,2399,2,2023-10-17 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3733.0,0.0
2400,2400,2,2023-10-17 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3736.0,3.0
2401,2401,2,2023-10-17 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3737.0,1.0
2402,2402,2,2023-10-17 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3741.0,4.0
2403,2403,2,2023-10-17 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3746.0,5.0
2404,2404,2,2023-10-17 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3753.0,7.0
2405,2405,2,2023-10-17 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3754.0,1.0
2406,2406,2,2023-10-17 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3756.0,2.0
2407,2407,2,2023-10-17 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3758.0,2.0
2408,2408,2,2023-10-17 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3767.0,9.0
2409,2409,2,2023-10-17 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3774.0,7.0
2410,2410,2,2023-10-17 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3778.0,4.0
2411,2411,2,2023-10-17 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3780.0,2.0
2412,2412,2,2023-10-17 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3781.0,1.0
2413,2413,2,2023-10-17 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3782.0,1.0
2414,2414,2,2023-10-17 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3782.0,0.0
2415,2415,2,2023-10-17 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3783.0,1.0
2416,2416,2,2023-10-17 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3783.0,0.0
2417,2417,2,2023-10-18 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3785.0,2.0
2418,2418,2,2023-10-18 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3785.0,0.0
2419,2419,2,2023-10-18 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3785.0,0.0
2420,2420,2,2023-10-18 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3786.0,1.0
2421,2421,2,2023-10-18 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3786.0,0.0
2422,2422,2,2023-10-18 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3787.0,1.0
2423,2423,2,2023-10-18 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3790.0,3.0
2424,2424,2,2023-10-18 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3793.0,3.0
2425,2425,2,2023-10-18 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3796.0,3.0
2426,2426,2,2023-10-18 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3803.0,7.0
2427,2427,2,2023-10-18 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3805.0,2.0
2428,2428,2,2023-10-18 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3810.0,5.0
2429,2429,2,2023-10-18 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3819.0,9.0
