,level_0,timestamp,device,metric,value,Consumption by hour
2045,2,2023-10-02 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3142.0,8.0
2046,2,2023-10-02 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3146.0,4.0
2047,2,2023-10-02 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3149.0,3.0
2048,2,2023-10-02 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3159.0,10.0
2049,2,2023-10-02 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3167.0,8.0
2050,2,2023-10-02 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,4.0
2051,2,2023-10-02 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2052,2,2023-10-02 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2053,2,2023-10-02 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2054,2,2023-10-02 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2055,2,2023-10-02 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2056,2,2023-10-02 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2057,2,2023-10-03 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2058,2,2023-10-03 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2059,2,2023-10-03 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2060,2,2023-10-03 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2061,2,2023-10-03 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2062,2,2023-10-03 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2063,2,2023-10-03 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2064,2,2023-10-03 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2065,2,2023-10-03 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3171.0,0.0
2066,2,2023-10-03 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3173.0,2.0
2067,2,2023-10-03 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3175.0,2.0
2068,2,2023-10-03 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3183.0,8.0
2069,2,2023-10-03 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3190.0,7.0
2070,2,2023-10-03 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3193.0,3.0
2071,2,2023-10-03 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3200.0,7.0
2072,2,2023-10-03 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3202.0,2.0
2073,2,2023-10-03 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3207.0,5.0
2074,2,2023-10-03 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3214.0,7.0
2075,2,2023-10-03 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3218.0,4.0
2076,2,2023-10-03 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3219.0,1.0
2077,2,2023-10-03 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3219.0,0.0
2078,2,2023-10-03 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3221.0,2.0
2079,2,2023-10-03 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3222.0,1.0
2080,2,2023-10-03 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3223.0,1.0
2081,2,2023-10-04 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3224.0,1.0
2082,2,2023-10-04 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3224.0,0.0
2083,2,2023-10-04 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3224.0,0.0
2084,2,2023-10-04 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3225.0,1.0
2085,2,2023-10-04 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3225.0,0.0
2086,2,2023-10-04 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3226.0,1.0
2087,2,2023-10-04 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3229.0,3.0
2088,2,2023-10-04 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3229.0,0.0
2089,2,2023-10-04 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3240.0,11.0
2090,2,2023-10-04 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3241.0,1.0
2091,2,2023-10-04 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3248.0,7.0
2092,2,2023-10-04 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3255.0,7.0
2093,2,2023-10-04 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3261.0,6.0
2094,2,2023-10-04 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3264.0,3.0
2095,2,2023-10-04 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3266.0,2.0
2096,2,2023-10-04 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3276.0,10.0
2097,2,2023-10-04 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3282.0,6.0
2098,2,2023-10-04 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3289.0,7.0
2099,2,2023-10-04 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,1.0
2100,2,2023-10-04 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2101,2,2023-10-04 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2102,2,2023-10-04 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2103,2,2023-10-04 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2104,2,2023-10-04 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2105,2,2023-10-05 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2106,2,2023-10-05 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2107,2,2023-10-05 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2108,2,2023-10-05 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2109,2,2023-10-05 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2110,2,2023-10-05 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2111,2,2023-10-05 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2112,2,2023-10-05 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3290.0,0.0
2113,2,2023-10-05 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3291.0,1.0
2114,2,2023-10-05 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3295.0,4.0
2115,2,2023-10-05 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3298.0,3.0
2116,2,2023-10-05 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3303.0,5.0
2117,2,2023-10-05 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3304.0,1.0
2118,2,2023-10-05 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3312.0,8.0
2119,2,2023-10-05 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3315.0,3.0
2120,2,2023-10-05 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3320.0,5.0
2121,2,2023-10-05 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3325.0,5.0
2122,2,2023-10-05 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3328.0,3.0
2123,2,2023-10-05 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3333.0,5.0
2124,2,2023-10-05 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3334.0,1.0
2125,2,2023-10-05 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3334.0,0.0
2126,2,2023-10-05 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3334.0,0.0
2127,2,2023-10-05 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3335.0,1.0
2128,2,2023-10-05 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3335.0,0.0
2129,2,2023-10-06 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3336.0,1.0
2130,2,2023-10-06 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3336.0,0.0
2131,2,2023-10-06 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3336.0,0.0
2132,2,2023-10-06 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3337.0,1.0
2133,2,2023-10-06 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3337.0,0.0
2134,2,2023-10-06 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3337.0,0.0
2135,2,2023-10-06 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3339.0,2.0
2136,2,2023-10-06 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3341.0,2.0
2137,2,2023-10-06 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3345.0,4.0
2138,2,2023-10-06 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3348.0,3.0
2139,2,2023-10-06 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3350.0,2.0
2140,2,2023-10-06 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3356.0,6.0
2141,2,2023-10-06 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3358.0,2.0
2142,2,2023-10-06 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3358.0,0.0
2143,2,2023-10-06 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3359.0,1.0
2144,2,2023-10-06 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3364.0,5.0
2145,2,2023-10-06 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3367.0,3.0
2146,2,2023-10-06 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3371.0,4.0
2147,2,2023-10-06 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3372.0,1.0
2148,2,2023-10-06 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,1.0
2149,2,2023-10-06 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2150,2,2023-10-06 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2151,2,2023-10-06 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2152,2,2023-10-06 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2153,2,2023-10-07 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2154,2,2023-10-07 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2155,2,2023-10-07 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2156,2,2023-10-07 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2157,2,2023-10-07 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2158,2,2023-10-07 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2159,2,2023-10-07 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3373.0,0.0
2160,2,2023-10-07 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3379.0,6.0
2161,2,2023-10-07 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3379.0,0.0
2162,2,2023-10-07 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3383.0,4.0
2163,2,2023-10-07 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3385.0,2.0
2164,2,2023-10-07 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3393.0,8.0
2165,2,2023-10-07 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3393.0,0.0
2166,2,2023-10-07 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3394.0,1.0
2167,2,2023-10-07 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3396.0,2.0
2168,2,2023-10-07 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3398.0,2.0
2169,2,2023-10-07 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3400.0,2.0
2170,2,2023-10-07 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3400.0,0.0
2171,2,2023-10-07 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3402.0,2.0
2172,2,2023-10-07 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3402.0,0.0
2173,2,2023-10-07 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3408.0,6.0
2174,2,2023-10-07 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3408.0,0.0
2175,2,2023-10-07 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3410.0,2.0
2176,2,2023-10-07 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3410.0,0.0
2177,2,2023-10-08 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3411.0,1.0
2178,2,2023-10-08 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3411.0,0.0
2179,2,2023-10-08 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3411.0,0.0
2180,2,2023-10-08 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3411.0,0.0
2181,2,2023-10-08 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3411.0,0.0
2182,2,2023-10-08 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3412.0,1.0
2183,2,2023-10-08 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,4.0
2184,2,2023-10-08 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,0.0
2185,2,2023-10-08 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,0.0
2186,2,2023-10-08 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,0.0
2187,2,2023-10-08 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,0.0
2188,2,2023-10-08 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,0.0
2189,2,2023-10-08 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,0.0
2190,2,2023-10-08 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3416.0,0.0
2191,2,2023-10-08 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,2.0
2192,2,2023-10-08 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2193,2,2023-10-08 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2194,2,2023-10-08 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2195,2,2023-10-08 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2196,2,2023-10-08 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2197,2,2023-10-08 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2198,2,2023-10-08 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2199,2,2023-10-08 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2200,2,2023-10-08 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2201,2,2023-10-09 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2202,2,2023-10-09 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2203,2,2023-10-09 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2204,2,2023-10-09 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2205,2,2023-10-09 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2206,2,2023-10-09 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2207,2,2023-10-09 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2208,2,2023-10-09 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3418.0,0.0
2209,2,2023-10-09 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3419.0,1.0
2210,2,2023-10-09 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3424.0,5.0
2211,2,2023-10-09 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3426.0,2.0
2212,2,2023-10-09 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3432.0,6.0
2213,2,2023-10-09 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3437.0,5.0
2214,2,2023-10-09 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3440.0,3.0
2215,2,2023-10-09 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3442.0,2.0
2216,2,2023-10-09 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3449.0,7.0
2217,2,2023-10-09 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3456.0,7.0
2218,2,2023-10-09 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3459.0,3.0
2219,2,2023-10-09 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3463.0,4.0
2220,2,2023-10-09 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3465.0,2.0
2221,2,2023-10-09 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3466.0,1.0
2222,2,2023-10-09 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3466.0,0.0
2223,2,2023-10-09 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3467.0,1.0
2224,2,2023-10-09 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3467.0,0.0
2225,2,2023-10-10 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,2.0
2226,2,2023-10-10 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2227,2,2023-10-10 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2228,2,2023-10-10 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2229,2,2023-10-10 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3469.0,0.0
2230,2,2023-10-10 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3470.0,1.0
2231,2,2023-10-10 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3473.0,3.0
2232,2,2023-10-10 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3473.0,0.0
2233,2,2023-10-10 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3476.0,3.0
2234,2,2023-10-10 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3483.0,7.0
2235,2,2023-10-10 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3490.0,7.0
2236,2,2023-10-10 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3493.0,3.0
2237,2,2023-10-10 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3498.0,5.0
2238,2,2023-10-10 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3504.0,6.0
2239,2,2023-10-10 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3508.0,4.0
2240,2,2023-10-10 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3513.0,5.0
2241,2,2023-10-10 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3523.0,10.0
2242,2,2023-10-10 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3530.0,7.0
2243,2,2023-10-10 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3530.0,0.0
2244,2,2023-10-10 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3530.0,0.0
2245,2,2023-10-10 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,1.0
2246,2,2023-10-10 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2247,2,2023-10-10 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2248,2,2023-10-10 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2249,2,2023-10-11 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2250,2,2023-10-11 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2251,2,2023-10-11 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2252,2,2023-10-11 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2253,2,2023-10-11 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2254,2,2023-10-11 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2255,2,2023-10-11 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3531.0,0.0
2256,2,2023-10-11 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3537.0,6.0
2257,2,2023-10-11 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3542.0,5.0
2258,2,2023-10-11 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3545.0,3.0
2259,2,2023-10-11 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3548.0,3.0
2260,2,2023-10-11 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3554.0,6.0
2261,2,2023-10-11 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3557.0,3.0
2262,2,2023-10-11 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3562.0,5.0
2263,2,2023-10-11 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3564.0,2.0
2264,2,2023-10-11 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3570.0,6.0
2265,2,2023-10-11 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3574.0,4.0
2266,2,2023-10-11 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3577.0,3.0
2267,2,2023-10-11 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3580.0,3.0
2268,2,2023-10-11 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3581.0,1.0
2269,2,2023-10-11 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3581.0,0.0
2270,2,2023-10-11 21:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3581.0,0.0
2271,2,2023-10-11 22:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3582.0,1.0
2272,2,2023-10-11 23:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3582.0,0.0
2273,2,2023-10-12 00:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3583.0,1.0
2274,2,2023-10-12 01:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3583.0,0.0
2275,2,2023-10-12 02:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3583.0,0.0
2276,2,2023-10-12 03:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3584.0,1.0
2277,2,2023-10-12 04:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3584.0,0.0
2278,2,2023-10-12 05:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3584.0,0.0
2279,2,2023-10-12 06:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3587.0,3.0
2280,2,2023-10-12 07:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,2.0
2281,2,2023-10-12 08:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,0.0
2282,2,2023-10-12 09:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,0.0
2283,2,2023-10-12 10:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3589.0,0.0
2284,2,2023-10-12 11:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3591.0,2.0
2285,2,2023-10-12 12:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3592.0,1.0
2286,2,2023-10-12 13:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3592.0,0.0
2287,2,2023-10-12 14:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3593.0,1.0
2288,2,2023-10-12 15:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3594.0,1.0
2289,2,2023-10-12 16:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3595.0,1.0
2290,2,2023-10-12 17:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3596.0,1.0
2291,2,2023-10-12 18:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3597.0,1.0
2292,2,2023-10-12 19:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3598.0,1.0
2293,2,2023-10-12 20:00:00-03:00,SOAP-B001-VERACRUZ,/TotalConsumption,3598.0,0.0
